b'1.0',b'267.0',b'18.332723057779464',b'-65.66017370737826',b'1868.020014504269',b''
b'1.0',b'270.0',b'18.33268025279208',b'-65.66027844583162',b'1889.2665337538424',b''
b'1.0',b'273.0',b'18.33263757819432',b'-65.66038218313844',b'1910.5202850260416',b''
b'1.0',b'276.0',b'18.332595038514867',b'-65.66048492022604',b'1931.7812683208674',b''
b'1.0',b'279.0',b'18.332552638280394',b'-65.66058665803963',b'1953.0494836383195',b''
b'1.0',b'282.0',b'18.332510382015336',b'-65.66068739754225',b'1974.3249309783978',b''
b'1.0',b'285.0',b'18.33246827424178',b'-65.66078713971469',b'1995.6076103411026',b''
b'1.0',b'288.0',b'18.33242631947925',b'-65.66088588555544',b'2016.8975217264335',b''
b'1.0',b'291.0',b'18.332384522244578',b'-65.6609836360807',b'2038.1946651343908',b''
b'1.0',b'294.0',b'18.332342887051723',b'-65.66108039232418',b'2059.4990405649746',b''
b'1.0',b'297.0',b'18.3323014184116',b'-65.66117615533723',b'2080.8106480181846',b''
b'1.0',b'300.0',b'18.33226012083193',b'-65.6612709261886',b'2102.129487494021',b''
b'1.0',b'303.0',b'18.332218998817073',b'-65.66136470596453',b'2123.455558992483',b''
b'1.0',b'306.0',b'18.33217805686786',b'-65.66145749576853',b'2144.788862513572',b''
b'1.0',b'309.0',b'18.332137299481438',b'-65.66154929672147',b'2166.1293980572873',b''
b'1.0',b'312.0',b'18.3320967311511',b'-65.66164010996143',b'2187.477165623629',b''
b'1.0',b'315.0',b'18.332056356389742',b'-65.66172993652151',b'2208.834808379378',b''
b'1.0',b'318.0',b'18.332016179713502',b'-65.66181877742325',b'2230.2029600968244',b''
b'1.0',b'321.0',b'18.331976205609386',b'-65.66190663383804',b'2251.5787517158087',b''
b'1.0',b'324.0',b'18.331936438560163',b'-65.6619935069543',b'2272.96218323633',b''
b'1.0',b'327.0',b'18.331896883044195',b'-65.66207939797745',b'2294.3532546583892',b''
b'1.0',b'330.0',b'18.331857543535293',b'-65.66216430812979',b'2315.751965981986',b''
b'1.0',b'333.0',b'18.331818424502547',b'-65.66224823865043',b'2337.1583172071196',b''
b'1.0',b'336.0',b'18.331779530410188',b'-65.66233119079527',b'2358.5723083337916',b''
b'1.0',b'339.0',b'18.33174086571741',b'-65.66241316583684',b'2379.993939362',b''
b'1.0',b'342.0',b'18.33170243487824',b'-65.66249416506429',b'2401.4232102917467',b''
b'1.0',b'345.0',b'18.33166424234136',b'-65.66257418978324',b'2422.8601211230307',b''
b'1.0',b'348.0',b'18.33162629254998',b'-65.6626532413158',b'2444.304671855852',b''
b'1.0',b'351.0',b'18.331588589941667',b'-65.66273132100036',b'2465.756862490211',b''
b'1.0',b'354.0',b'18.331551138948207',b'-65.66280843019165',b'2487.2166930261074',b''
b'1.0',b'357.0',b'18.331513943995443',b'-65.66288457026047',b'2508.6841634635416',b''
b'1.0',b'360.0',b'18.331477009503143',b'-65.66295974259383',b'2530.159273802513',b''
b'1.0',b'363.0',b'18.331440339884836',b'-65.66303394859463',b'2551.6420240430216',b''
b'1.0',b'366.0',b'18.33140393954768',b'-65.66310718968175',b'2573.1324141850682',b''
b'1.0',b'369.0',b'18.331367812892307',b'-65.66317946728988',b'2594.630444228652',b''
b'1.0',b'372.0',b'18.33133196431268',b'-65.66325078286941',b'2616.1361141737734',b''
b'1.0',b'375.0',b'18.331296398195953',b'-65.6633211378864',b'2637.649424020432',b''
b'1.0',b'378.0',b'18.331261118922324',b'-65.66339053382242',b'2659.1703737686285',b''
b'1.0',b'381.0',b'18.331226130864906',b'-65.6634589721745',b'2680.698963418362',b''
b'1.0',b'384.0',b'18.33119143838956',b'-65.66352645445502',b'2702.2351929696333',b''
b'1.0',b'387.0',b'18.331157045854795',b'-65.66359298219162',b'2723.779062422442',b''
b'1.0',b'390.0',b'18.33112295761159',b'-65.66365855692706',b'2745.3305717767885',b''
b'1.0',b'393.0',b'18.33108917800329',b'-65.66372318021916',b'2766.8897210326722',b''
b'1.0',b'396.0',b'18.33105571138586',b'-65.66378685357799',b'2788.457935211049',b''
b'1.0',b'399.0',b'18.331022562123678',b'-65.66384957848192',b'2810.0362809784483',b''
b'1.0',b'402.0',b'18.33098973454185',b'-65.66391135652212',b'2831.6225381467652',b''
b'1.0',b'405.0',b'18.330957232957438',b'-65.66397218930452',b'2853.2167067160003',b''
b'1.0',b'408.0',b'18.330925061679363',b'-65.66403207844961',b'2874.818786686153',b''
b'1.0',b'411.0',b'18.330893225008243',b'-65.66409102559244',b'2896.428778057224',b''
b'1.0',b'414.0',b'18.33086172723628',b'-65.66414903238247',b'2918.046680829212',b''
b'1.0',b'417.0',b'18.330830572647116',b'-65.66420610048341',b'2939.672495002119',b''
b'1.0',b'420.0',b'18.33079976551574',b'-65.66426223157319',b'2961.3062205759434',b''
b'1.0',b'423.0',b'18.330769310108312',b'-65.66431742734385',b'2982.9478575506855',b''
b'1.0',b'426.0',b'18.33073921068209',b'-65.66437168950137',b'3004.597405926346',b''
